"";"ensembl_gene_id";"chromosome_name";"start_position";"end_position";"strand"
"2458";"AGAP007274";"2L";44828688;44830365;1
"2459";"AGAP007275";"2L";44835278;44836978;1
"2460";"AGAP007276";"2L";44849037;44850720;1
"2461";"AGAP007279";"2L";44979581;44984097;1
"2462";"AGAP007280";"2L";44989406;44998017;1
"2463";"AGAP007281";"2L";44998234;44999054;-1
"2464";"AGAP007282";"2L";44999450;45000275;-1
"2465";"AGAP007283";"2L";45000529;45001413;-1
"2466";"AGAP007284";"2L";45001822;45007428;-1
"2467";"AGAP007285";"2L";45003339;45004989;1
"2468";"AGAP007286";"2L";45008928;45009814;-1
"2469";"AGAP007287";"2L";45011203;45012023;1
"2470";"AGAP007288";"2L";45012188;45013925;1
"2471";"AGAP007289";"2L";45014419;45015087;-1
"2472";"AGAP007290";"2L";45015400;45015959;-1
"2473";"AGAP007291";"2L";45018649;45021746;-1
"2474";"AGAP007292";"2L";45024188;45025435;-1
"2475";"AGAP007293";"2L";45028132;45034380;-1
"2476";"AGAP006631";"2L";34803042;34809497;-1
"2477";"AGAP006342";"2L";29969584;29970150;-1
"2478";"AGAP007295";"2L";45062787;45065377;-1
"2479";"AGAP007296";"2L";45065549;45066286;1
"2480";"AGAP007297";"2L";45066291;45067164;-1
"2481";"AGAP007298";"2L";45069318;45081760;1
"2482";"AGAP007299";"2L";45089922;45095641;-1
"2483";"AGAP007300";"2L";45096638;45098959;-1
"2484";"AGAP007301";"2L";45099802;45127857;1
"2485";"AGAP007302";"2L";45100101;45105159;-1
"2486";"AGAP007303";"2L";45109893;45111045;-1
"2487";"AGAP007304";"2L";45113066;45114016;-1
"2488";"AGAP007305";"2L";45115332;45122308;-1
"2489";"AGAP007306";"2L";45128419;45130701;-1
"2490";"AGAP007307";"2L";45185036;45252048;1
"2491";"AGAP007308";"2L";45241788;45245632;-1
"2492";"AGAP007309";"2L";45256867;45259724;1
"2493";"AGAP007310";"2L";45260200;45265177;1
"2494";"AGAP007311";"2L";45265943;45268624;1
"2495";"AGAP007312";"2L";45308149;45310059;1
"2496";"AGAP007313";"2L";45309741;45310625;-1
"2497";"AGAP007314";"2L";45313991;45315475;1
"2498";"AGAP007315";"2L";45315917;45318113;1
"2499";"AGAP007316";"2L";45318571;45321613;1
"2500";"AGAP007317";"2L";45323034;45330314;-1
"2501";"AGAP007318";"2L";45333309;45334372;-1
"2502";"AGAP007319";"2L";45335112;45336065;-1
"2503";"AGAP007320";"2L";45338652;45340251;-1
"2504";"AGAP007321";"2L";45341644;45342369;-1
"2505";"AGAP007322";"2L";45343819;45344582;-1
"2506";"AGAP007323";"2L";45345208;45345926;-1
"2507";"AGAP007324";"2L";45351216;45352204;1
"2508";"AGAP007325";"2L";45353445;45360301;-1
"2509";"AGAP007326";"2L";45402985;45424127;-1
"2510";"AGAP007327";"2L";45425784;45588316;1
"2511";"AGAP007331";"2L";45600765;45601349;1
"2512";"AGAP007332";"2L";45601700;45606192;1
"2513";"AGAP007333";"2L";45610298;45634574;1
"2514";"AGAP007334";"2L";45638589;45640040;1
"2515";"AGAP007335";"2L";45643052;45646676;-1
"2516";"AGAP007336";"2L";45691133;45698023;1
"2517";"AGAP007337";"2L";45700092;45702000;-1
"2518";"AGAP007338";"2L";45702466;45704434;1
"2519";"AGAP007339";"2L";45704675;45710109;-1
"2520";"AGAP007340";"2L";45832729;45872257;1
"2521";"AGAP007341";"2L";45889606;45895122;1
"2522";"AGAP007342";"2L";45911420;45932891;-1
"2523";"AGAP007343";"2L";45975679;45976926;-1
"2524";"AGAP007344";"2L";45977240;45977881;-1
"2525";"AGAP007345";"2L";45978939;45979603;-1
"2526";"AGAP007346";"2L";45979983;45980624;-1
"2527";"AGAP007347";"2L";45981005;45981721;-1
"2528";"AGAP007348";"2L";45981854;45986668;1
"2529";"AGAP007349";"2L";45992090;45998069;-1
"2530";"AGAP007353";"2L";46005576;46006657;-1
"2531";"AGAP007354";"2L";46008938;46011711;1
"2532";"AGAP007355";"2L";46013465;46014521;1
"2533";"AGAP007356";"2L";46018308;46019511;1
"2534";"AGAP007357";"2L";46022064;46028811;1
"2535";"AGAP007358";"2L";46033660;46039147;1
"2536";"AGAP007359";"2L";46045215;46050548;-1
"2537";"AGAP007361";"2L";46056762;46061322;1
"2538";"AGAP007362";"2L";46062101;46079300;-1
"2539";"AGAP007363";"2L";46079709;46080585;1
"2540";"AGAP007364";"2L";46081006;46083026;1
"2541";"AGAP007365";"2L";46084249;46087214;1
"2542";"AGAP007366";"2L";46087774;46090353;-1
"2543";"AGAP007367";"2L";46097859;46108936;1
"2544";"AGAP007368";"2L";46101500;46105442;-1
"2545";"AGAP007369";"2L";46112659;46113554;-1
"2546";"AGAP007370";"2L";46128202;46129403;1
"2547";"AGAP007371";"2L";46133197;46134337;1
"2548";"AGAP007372";"2L";46135109;46135851;1
"2549";"AGAP007373";"2L";46136461;46152656;-1
"2550";"AGAP007374";"2L";46153134;46155302;-1
"2551";"AGAP007375";"2L";46161002;46172965;-1
"2552";"AGAP007376";"2L";46179069;46180836;1
"2553";"AGAP007377";"2L";46183186;46188733;-1
"2554";"AGAP013544";"2L";46189138;46192505;1
"2555";"AGAP007379";"2L";46195578;46199614;-1
"2556";"AGAP007380";"2L";46200128;46201034;-1
"2557";"AGAP007381";"2L";46201449;46203621;-1
"2558";"AGAP007382";"2L";46204261;46209425;1
"2559";"AGAP007383";"2L";46219079;46219793;1
"2560";"AGAP007384";"2L";46220562;46225429;-1
"2561";"AGAP007385";"2L";46223945;46224992;1
"2562";"AGAP007386";"2L";46225913;46227541;1
"2563";"AGAP007387";"2L";46252202;46253620;-1
"2564";"AGAP007388";"2L";46254049;46272207;-1
"2565";"AGAP007389";"2L";46274131;46276598;1
"2566";"AGAP007390";"2L";46277483;46280114;-1
"2567";"AGAP007391";"2L";46280486;46282128;1
"2568";"AGAP007392";"2L";46284102;46285487;-1
"2569";"AGAP007393";"2L";46285815;46288518;1
"2570";"AGAP007394";"2L";46289025;46290628;-1
"2571";"AGAP007395";"2L";46291244;46294968;1
"2572";"AGAP007396";"2L";46297116;46312862;1
"2573";"AGAP007397";"2L";46315895;46317514;-1
"2574";"AGAP007398";"2L";46317686;46318689;-1
"2575";"AGAP007399";"2L";46318985;46322202;1
"2576";"AGAP007400";"2L";46321640;46323714;-1
"2577";"AGAP007401";"2L";46324031;46327404;-1
"2578";"AGAP007402";"2L";46328256;46329044;-1
"2579";"AGAP007403";"2L";46329407;46330376;1
"2580";"AGAP007405";"2L";46335605;46336368;-1
"2581";"AGAP007406";"2L";46337490;46341061;1
"2582";"AGAP007407";"2L";46343669;46344488;1
"2583";"AGAP007409";"2L";46349603;46350197;1
"2584";"AGAP007410";"2L";46351155;46351761;1
"2585";"AGAP007411";"2L";46354140;46354810;1
"2586";"AGAP007294";"2L";45037910;45039286;-1
"2587";"AGAP028167";"3L";36795960;36797491;-1
"2588";"AGAP012021";"3L";36501999;36505334;-1
"2589";"AGAP028183";"3L";36486466;36492528;-1
"2590";"AGAP007413";"2L";46355948;46360275;-1
"2591";"AGAP007414";"2L";46395202;46395819;-1
"2592";"AGAP007415";"2L";46416664;46417148;1
"2593";"AGAP007416";"2L";46461238;46518280;1
"2594";"AGAP007417";"2L";46521888;46526012;1
"2595";"AGAP007418";"2L";46526066;46527266;-1
"2596";"AGAP007419";"2L";46530460;46532416;1
"2597";"AGAP007420";"2L";46534028;46550434;1
"2598";"AGAP007421";"2L";46553456;46560862;1
"2599";"AGAP007422";"2L";46555886;46559055;-1
"2600";"AGAP007423";"2L";46561064;46565258;1
"2601";"AGAP007439";"2L";46595186;46597354;1
"2602";"AGAP007440";"2L";46600875;46627516;-1
"2603";"AGAP007442";"2L";46602715;46604155;1
"2604";"AGAP007443";"2L";46604229;46605476;-1
"2605";"AGAP007445";"2L";46613811;46614944;1
"2606";"AGAP007446";"2L";46615803;46617204;1
"2607";"AGAP007450";"2L";46629629;46634135;-1
"2608";"AGAP007451";"2L";46637059;46638357;1
"2609";"AGAP007452";"2L";46638581;46673632;-1
"2610";"AGAP007453";"2L";46645836;46647388;1
"2611";"AGAP007454";"2L";46647363;46649114;-1
"2612";"AGAP007455";"2L";46649372;46651017;1
"2613";"AGAP007456";"2L";46651129;46652960;1
"2614";"AGAP007457";"2L";46653007;46654080;-1
"2615";"AGAP007458";"2L";46698796;46700291;1
"2616";"AGAP007459";"2L";46706650;46708792;1
"2617";"AGAP007460";"2L";46709540;46713147;1
"2618";"AGAP007461";"2L";46716478;46717632;-1
"2619";"AGAP007462";"2L";46719329;46720531;1
"2620";"AGAP007463";"2L";46721547;46722749;1
"2621";"AGAP007464";"2L";46723729;46724931;1
"2622";"AGAP007465";"2L";46727629;46728828;1
"2623";"AGAP007466";"2L";46730527;46731732;1
"2624";"AGAP007467";"2L";46732652;46733872;1
"2625";"AGAP007468";"2L";46734471;46735691;1
"2626";"AGAP007469";"2L";46736292;46737512;1
"2627";"AGAP007470";"2L";46738111;46739276;1
"2628";"AGAP007471";"2L";46739922;46741142;1
"2629";"AGAP007472";"2L";46742693;46750215;1
"2630";"AGAP007473";"2L";46748309;46749901;-1
"2631";"AGAP007474";"2L";46754148;46767650;-1
"2632";"AGAP007475";"2L";46825565;46826543;1
"2633";"AGAP007476";"2L";46826675;46827543;-1
"2634";"AGAP007477";"2L";46827658;46828879;-1
"2635";"AGAP007478";"2L";46836246;46839909;1
"2636";"AGAP007479";"2L";46844095;46845057;-1
"2637";"AGAP007480";"2L";46845944;46847857;1
"2638";"AGAP007481";"2L";46848094;46848867;1
"2639";"AGAP007482";"2L";46849524;46852007;1
"2640";"AGAP007483";"2L";46852123;46853808;-1
"2641";"AGAP007484";"2L";46855835;46857358;1
"2642";"AGAP007485";"2L";46857659;46859363;1
"2643";"AGAP007486";"2L";46862333;46863793;1
"2644";"AGAP007487";"2L";46866013;46866665;-1
"2645";"AGAP007488";"2L";46866898;46870063;1
"2646";"AGAP007489";"2L";46871175;46875084;-1
"2647";"AGAP007490";"2L";46876393;46880063;-1
"2648";"AGAP007491";"2L";46899435;46903683;1
"2649";"AGAP007492";"2L";46903846;46904357;-1
"2650";"AGAP007493";"2L";46904680;46905984;1
"2651";"AGAP007494";"2L";46906386;46912945;1
"2652";"AGAP007495";"2L";46917387;46918876;1
"2653";"AGAP007496";"2L";46919345;46920345;1
"2654";"AGAP004934";"2L";6196718;6201865;-1
"2655";"AGAP007498";"2L";46923249;46925420;1
"2656";"AGAP007499";"2L";46925701;46929159;-1
"2657";"AGAP007500";"2L";46930313;46956580;1
"2658";"AGAP007501";"2L";46959377;46967387;1
"2659";"AGAP007502";"2L";46969176;46972859;-1
"2660";"AGAP007503";"2L";46973938;46983178;1
"2661";"AGAP007504";"2L";46984090;46989863;-1
"2662";"AGAP007505";"2L";46991320;46993077;1
"2663";"AGAP007506";"2L";46993158;46994672;-1
"2664";"AGAP007507";"2L";46994794;46996585;1
"2665";"AGAP007508";"2L";46995122;46995883;-1
"2666";"AGAP007509";"2L";46996868;47000621;1
"2667";"AGAP007510";"2L";47000747;47002330;-1
"2668";"AGAP007511";"2L";47002695;47005242;1
"2669";"AGAP007512";"2L";47076753;47106985;1
"2670";"AGAP007513";"2L";47111200;47112840;-1
"2671";"AGAP007514";"2L";47113511;47115461;-1
"2672";"AGAP007515";"2L";47116116;47116999;-1
"2673";"AGAP007516";"2L";47117193;47118958;-1
"2674";"AGAP007517";"2L";47121354;47123286;-1
"2675";"AGAP007518";"2L";47125004;47126800;-1
"2676";"AGAP007519";"2L";47128357;47129665;-1
"2677";"AGAP007520";"2L";47130289;47132130;1
"2678";"AGAP007521";"2L";47135284;47141337;-1
"2679";"AGAP007522";"2L";47142923;47144020;1
"2680";"AGAP007523";"2L";47149991;47187591;1
"2681";"AGAP007524";"2L";47191856;47193709;-1
"2682";"AGAP007525";"2L";47194890;47223805;1
"2683";"AGAP007529";"2L";47225504;47228697;-1
"2684";"AGAP007530";"2L";47233019;47240278;-1
"2685";"AGAP007531";"2L";47241956;47243721;1
"2686";"AGAP007532";"2L";47245307;47250818;-1
"2687";"AGAP007533";"2L";47257183;47263554;1
"2688";"AGAP007534";"2L";47268655;47270247;-1
"2689";"AGAP007535";"2L";47273020;47276765;1
"2690";"AGAP007536";"2L";47276808;47280127;1
"2691";"AGAP007537";"2L";47333170;47343167;1
"2692";"AGAP007538";"2L";47353468;47369326;1
"2693";"AGAP007539";"2L";47420531;47424068;1
"2694";"AGAP007540";"2L";47429654;47435214;-1
"2695";"AGAP007541";"2L";47431874;47434216;-1
"2696";"AGAP007542";"2L";47437000;47437953;-1
"2697";"AGAP007543";"2L";47438235;47439649;1
"2698";"AGAP007544";"2L";47440177;47442719;1
"2699";"AGAP007545";"2L";47449397;47463070;1
"2700";"AGAP007546";"2L";47453239;47454364;1
"2701";"AGAP007547";"2L";47466894;47468432;-1
"2702";"AGAP007548";"2L";47479989;47494564;-1
"2703";"AGAP007549";"2L";47500288;47507319;1
"2704";"AGAP007550";"2L";47525155;47535554;1
"2705";"AGAP007551";"2L";47535617;47537217;-1
"2706";"AGAP007552";"2L";47538117;47540972;1
"2707";"AGAP007553";"2L";47543302;47548309;1
"2708";"AGAP007556";"2L";47549851;47555651;-1
"2709";"AGAP007557";"2L";47556039;47556638;-1
"2710";"AGAP007558";"2L";47556815;47558944;1
"2711";"AGAP007560";"2L";47565374;47575530;1
"2712";"AGAP007562";"2L";47577863;47618570;1
"2713";"AGAP007563";"2L";47631652;47716615;1
"2714";"AGAP007564";"2L";47719680;47723522;1
"2715";"AGAP007565";"2L";47724214;47727945;1
"2716";"AGAP007566";"2L";47727036;47727878;-1
"2717";"AGAP007567";"2L";47729565;47757668;1
"2718";"AGAP007568";"2L";47760436;47765112;-1
"2719";"AGAP007569";"2L";47765463;47765959;1
"2720";"AGAP007570";"2L";47765985;47767304;-1
"2721";"AGAP007571";"2L";47767477;47768802;1
"2722";"AGAP007572";"2L";47769679;47771240;1
"2723";"AGAP007573";"2L";47776621;47786534;-1
"2724";"AGAP007574";"2L";47791104;47792158;1
"2725";"AGAP007575";"2L";47792248;47792863;-1
"2726";"AGAP007576";"2L";47793014;47795121;1
"2727";"AGAP007577";"2L";47795365;47796084;-1
"2728";"AGAP007578";"2L";47796760;47800788;-1
"2729";"AGAP007579";"2L";47800991;47803049;1
"2730";"AGAP007580";"2L";47803285;47804548;-1
"2731";"AGAP007581";"2L";47805012;47807082;-1
"2732";"AGAP007582";"2L";47809364;47813287;1
"2733";"AGAP007583";"2L";47813561;47815851;-1
"2734";"AGAP007584";"2L";47820074;47834699;1
"2735";"AGAP007586";"2L";47987474;47989554;1
"2736";"AGAP004905";"2L";5783830;5790759;1
"2737";"AGAP007588";"2L";48031046;48032683;-1
"2738";"AGAP007589";"2L";48033195;48035035;-1
"2739";"AGAP007590";"2L";48040450;48044005;1
"2740";"AGAP007591";"2L";48054252;48055055;-1
"2741";"AGAP007592";"2L";48060644;48082917;-1
"2742";"AGAP007593";"2L";48086169;48094649;-1
"2743";"AGAP007594";"2L";48095360;48096290;-1
"2744";"AGAP007595";"2L";48096508;48098675;1
"2745";"AGAP007597";"2L";48130752;48131472;1
"2746";"AGAP007598";"2L";48131674;48133443;1
"2747";"AGAP007599";"2L";48133715;48137634;-1
"2748";"AGAP007600";"2L";48140640;48145310;-1
"2749";"AGAP007601";"2L";48147825;48149592;1
"2750";"AGAP007602";"2L";48154659;48155732;-1
"2751";"AGAP007603";"2L";48156084;48157629;1
"2752";"AGAP007604";"2L";48158942;48160192;-1
"2753";"AGAP007605";"2L";48163591;48172655;1
"2754";"AGAP007606";"2L";48174072;48195927;1
"2755";"AGAP007607";"2L";48175958;48177554;-1
"2756";"AGAP007608";"2L";48223479;48227357;1
"2757";"AGAP007609";"2L";48236674;48238009;1
"2758";"AGAP007610";"2L";48238575;48239734;1
"2759";"AGAP007672";"2L";48893677;48897751;-1
"2760";"AGAP007612";"2L";48255001;48258120;-1
"2761";"AGAP007613";"2L";48278096;48280015;1
"2762";"AGAP007614";"2L";48280679;48281418;-1
"2763";"AGAP007615";"2L";48283502;48307565;1
"2764";"AGAP007616";"2L";48329865;48333814;1
"2765";"AGAP007617";"2L";48335792;48339648;-1
"2766";"AGAP007618";"2L";48340253;48341468;1
"2767";"AGAP007619";"2L";48341477;48344512;-1
"2768";"AGAP007620";"2L";48346494;48353527;-1
"2769";"AGAP007621";"2L";48354685;48355606;1
"2770";"AGAP007622";"2L";48356752;48359307;1
"2771";"AGAP007623";"2L";48362805;48380715;-1
"2772";"AGAP007624";"2L";48381924;48383549;1
"2773";"AGAP007625";"2L";48384753;48385650;-1
"2774";"AGAP007626";"2L";48385937;48387173;1
"2775";"AGAP007627";"2L";48390479;48457165;1
"2776";"AGAP007628";"2L";48466352;48471138;1
"2777";"AGAP007629";"2L";48472475;48483780;1
"2778";"AGAP007630";"2L";48473028;48473276;-1
"2779";"AGAP007631";"2L";48484740;48489417;1
"2780";"AGAP007632";"2L";48489668;48490944;1
"2781";"AGAP007633";"2L";48492237;48511972;1
"2782";"AGAP007634";"2L";48512451;48514044;-1
"2783";"AGAP007635";"2L";48514447;48515417;1
"2784";"AGAP007636";"2L";48524660;48537475;1
"2785";"AGAP007637";"2L";48537847;48539641;1
"2786";"AGAP007638";"2L";48540332;48542631;-1
"2787";"AGAP007639";"2L";48545166;48546361;-1
"2788";"AGAP007641";"2L";48592041;48592785;1
"2789";"AGAP007642";"2L";48593303;48602106;-1
"2790";"AGAP007643";"2L";48608644;48628119;-1
"2791";"AGAP007644";"2L";48628845;48629919;1
"2792";"AGAP007645";"2L";48630243;48635984;-1
"2793";"AGAP007646";"2L";48666051;48671376;-1
"2794";"AGAP007647";"2L";48691414;48694795;-1
"2795";"AGAP007648";"2L";48704643;48750263;1
"2796";"AGAP007649";"2L";48730377;48731196;-1
"2797";"AGAP007650";"2L";48751161;48752471;-1
"2798";"AGAP007651";"2L";48754066;48754967;-1
"2799";"AGAP007652";"2L";48758638;48759947;1
"2800";"AGAP007653";"2L";48762165;48766525;1
"2801";"AGAP007654";"2L";48768069;48777996;1
"2802";"AGAP007655";"2L";48781608;48784585;-1
"2803";"AGAP007656";"2L";48793341;48795141;1
"2804";"AGAP009466";"3R";33978414;34000999;1
"2805";"AGAP007658";"2L";48820789;48821860;1
"2806";"AGAP005274";"2L";13526307;13530503;-1
"2807";"AGAP007660";"2L";48848500;48850290;1
"2808";"AGAP007661";"2L";48850611;48852998;-1
"2809";"AGAP007662";"2L";48858437;48859482;1
"2810";"AGAP007663";"2L";48860158;48861615;-1
"2811";"AGAP007664";"2L";48862290;48863652;1
"2812";"AGAP007665";"2L";48863780;48866558;-1
"2813";"AGAP007666";"2L";48866908;48871239;-1
"2814";"AGAP007667";"2L";48878774;48886901;1
"2815";"AGAP007668";"2L";48887337;48888766;-1
"2816";"AGAP007669";"2L";48889064;48890087;1
"2817";"AGAP007670";"2L";48889958;48891180;-1
"2818";"AGAP007671";"2L";48891870;48893043;1
"2819";"AGAP007673";"2L";48908133;48909901;1
"2820";"AGAP007674";"2L";48915809;48925944;-1
"2821";"AGAP007675";"2L";48928933;48943191;-1
"2822";"AGAP007676";"2L";48943999;48946851;1
"2823";"AGAP007677";"2L";48947558;48950580;-1
"2824";"AGAP007678";"2L";48957583;48959148;-1
"2825";"AGAP007679";"2L";48970913;48972578;-1
"2826";"AGAP007681";"2L";48988741;49002237;1
"2827";"AGAP007682";"2L";48993231;48997725;-1
"2828";"AGAP007683";"2L";49005695;49009044;-1
"2829";"AGAP007684";"2L";49013496;49033316;-1
"2830";"AGAP007685";"2L";49048109;49054033;1
"2831";"AGAP007686";"2L";49055238;49060559;-1
"2832";"AGAP007687";"2L";49059328;49066857;1
"2833";"AGAP007688";"2L";49068618;49074719;-1
"2834";"AGAP007689";"2L";49075892;49077449;1
"2835";"AGAP007690";"2L";49078686;49082247;1
"2836";"AGAP013546";"2L";3068708;3069527;1
"2837";"AGAP013280";"2L";16610937;16612116;-1
"2838";"AGAP007692";"2L";49084812;49086463;1
"2839";"AGAP028726";"3R";36095633;36096331;1
"2840";"AGAP007696";"2L";49095693;49097468;1
"2841";"AGAP013092";"2L";32610102;32614873;-1
"2842";"AGAP007698";"2L";49111925;49130941;-1
"2843";"AGAP007699";"2L";49132118;49135038;-1
"2844";"AGAP007700";"2L";49135467;49137603;1
"2845";"AGAP007701";"2L";49136681;49138141;-1
"2846";"AGAP007702";"2L";49138180;49138873;1
"2847";"AGAP007703";"2L";49138955;49141199;1
"2848";"AGAP007704";"2L";49140256;49141970;-1
"2849";"AGAP007705";"2L";49142008;49143151;1
"2850";"AGAP007706";"2L";49143204;49146053;-1
"2851";"AGAP007707";"2L";49147256;49148967;-1
"2852";"AGAP007708";"2L";49151409;49152896;-1
"2853";"AGAP007709";"2L";49154312;49177290;-1
"2854";"AGAP007710";"2L";49171517;49173289;-1
"2855";"AGAP007711";"2L";49177957;49179255;-1
"2856";"AGAP007712";"2L";49181034;49190951;1
"2857";"AGAP007713";"2L";49195752;49198404;1
"2858";"AGAP007714";"2L";49198624;49199851;1
"2859";"AGAP007715";"2L";49201073;49210231;-1
"2860";"AGAP007716";"2L";49203918;49205840;-1
"2861";"AGAP007717";"2L";49212258;49229078;-1
"2862";"AGAP007718";"2L";49255617;49257728;1
"2863";"AGAP007719";"2L";49261122;49262083;-1
"2864";"AGAP007720";"2L";49268994;49271145;-1
"2865";"AGAP007721";"2L";49271616;49274240;1
"2866";"AGAP007722";"2L";49276905;49278748;1
"2867";"AGAP007723";"2L";49281053;49308222;-1
"2868";"AGAP007724";"2L";49308660;49315985;1
"2869";"AGAP007725";"2L";49322041;49325933;-1
"2870";"AGAP007726";"2L";49328639;49334082;1
"2871";"AGAP007727";"2L";49336839;49340642;1
"2872";"AGAP007728";"2L";49340930;49343400;-1
"2873";"AGAP007729";"2L";49344123;49347452;1
"2874";"AGAP007730";"2L";49350316;49356343;1
"2875";"AGAP006961";"2L";40268753;40271222;1
"2876";"AGAP006960";"2L";40264493;40267199;1
"2877";"AGAP006959";"2L";40260017;40263217;1
"2878";"AGAP006585";"2L";34274222;34274773;-1
"2879";"AGAP006586";"2L";34276026;34276587;-1
"2880";"AGAP006078";"2L";26130285;26131425;1
"2881";"AGAP013141";"2L";12538777;12539028;-1
"2882";"AGAP005806";"2L";21399276;21483674;1
"2883";"AGAP007659";"2L";48830023;48841516;1
"2884";"AGAP006405";"2L";31397844;31447449;-1
"2885";"AGAP005285";"2L";13637835;13658562;1
"2886";"AGAP007587";"2L";48007423;48051359;1
"2887";"AGAP005228";"2L";12539063;12539876;-1
"2888";"AGAP007012";"2L";40918279;40939517;-1
"2889";"AGAP013197";"2L";15379014;15379475;-1
"2890";"AGAP013138";"2L";47886605;47886871;-1
"2891";"AGAP005564";"2L";17101402;17247167;-1
"2892";"AGAP006741";"2L";37675845;37695485;-1
"2893";"AGAP005498";"2L";16235991;16255422;-1
"2894";"AGAP002474";"2R";21852309;21854748;1
"2895";"AGAP002473";"2R";21850803;21851824;-1
"2896";"AGAP001774";"2R";10041418;10061319;1
"2897";"AGAP001777";"2R";10172462;10177055;1
"2898";"AGAP001780";"2R";10216145;10230335;1
"2899";"AGAP001779";"2R";10183332;10210950;-1
"2900";"AGAP001778";"2R";10178042;10179205;-1
"2901";"AGAP001776";"2R";10166571;10167082;-1
"2902";"AGAP001775";"2R";10155931;10164783;-1
"2903";"AGAP013177";"2R";1070940;1072162;1
"2904";"AGAP001187";"2R";1132064;1161234;1
"2905";"AGAP001190";"2R";1173922;1175549;1
"2906";"AGAP001192";"2R";1213326;1213894;1
"2907";"AGAP001193";"2R";1214536;1215158;1
"2908";"AGAP001194";"2R";1215908;1232126;1
"2909";"AGAP013056";"2R";1207447;1208095;-1
"2910";"AGAP001189";"2R";1034139;1169444;-1
"2911";"AGAP013458";"2R";10233605;10254474;-1
"2912";"AGAP013246";"2R";10255002;10256335;1
"2913";"AGAP001781";"2R";10256615;10259011;1
"2914";"AGAP001783";"2R";10312921;10332387;1
"2915";"AGAP001786";"2R";10352196;10457721;1
"2916";"AGAP001787";"2R";10479869;10481936;1
"2917";"AGAP001789";"2R";10483615;10485170;1
"2918";"AGAP001790";"2R";10491597;10493192;-1
"2919";"AGAP001788";"2R";10482019;10483314;-1
"2920";"AGAP001782";"2R";10282125;10287251;-1
"2921";"AGAP013270";"2R";10467756;10468892;-1
