"ensembl_gene_id";"agambiae_eg_gene"
"ASTE002828";"AGAP004624"
"ASTE002830";"AGAP004622"
"ASTE002859";"AGAP003704"
"ASTE002856";"AGAP003698"
"ASTE002856";"AGAP012448"
"ASTE002856";"AGAP003701"
"ASTE002862";"AGAP003707"
"ASTE002869";"AGAP003712"
"ASTE002895";"AGAP013385"
"ASTE002891";"AGAP004336"
"ASTE002820";"AGAP004635"
"ASTE002825";"AGAP004628"
"ASTE002824";"AGAP004629"
"ASTE002906";"AGAP004352"
"ASTE002904";"AGAP004350"
"ASTE002903";"AGAP004349"
"ASTE002909";"AGAP004358"
"ASTE002827";"AGAP004625"
"ASTE002829";"AGAP004623"
"ASTE002918";"AGAP004371"
"ASTE002918";"AGAP012860"
"ASTE002927";"AGAP004384"
"ASTE002927";"AGAP012507"
"ASTE002919";"AGAP004372"
"ASTE002920";"AGAP004373"
"ASTE002921";"AGAP004374"
"ASTE002923";"AGAP004376"
"ASTE002924";"AGAP004377"
"ASTE002922";"AGAP004375"
"ASTE015894";"AGAP002416"
"ASTE002838";"AGAP004616"
"ASTE002840";"AGAP004614"
"ASTE002839";"AGAP004615"
"ASTE002845";"AGAP004612"
"ASTE002843";"AGAP004613"
"ASTE002857";"AGAP003702"
"ASTE002860";"AGAP003705"
"ASTE002851";"AGAP004609"
"ASTE002861";"AGAP003706"
"ASTE002855";"AGAP003700"
"ASTE002854";"AGAP004606"
"ASTE002858";"AGAP013281"
"ASTE002850";"AGAP004610"
"ASTE002874";"AGAP003717"
"ASTE002874";"AGAP003716"
"ASTE002877";"AGAP012624"
"ASTE002877";"AGAP003722"
"ASTE002877";"AGAP012784"
"ASTE002879";"AGAP004330"
"ASTE002879";"AGAP004329"
"ASTE002870";"AGAP003713"
"ASTE002873";"AGAP003715"
"ASTE002876";"AGAP003720"
"ASTE002876";"AGAP012625"
"ASTE002883";"AGAP004334"
"ASTE002887";"AGAP004335"
"ASTE002896";"AGAP004340"
"ASTE002892";"AGAP004337"
"ASTE002894";"AGAP004339"
"ASTE002893";"AGAP004338"
"ASTE002822";"AGAP004631"
"ASTE002823";"AGAP004630"
"ASTE002821";"AGAP004633"
"ASTE002902";"AGAP004348"
"ASTE002905";"AGAP004351"
"ASTE002900";"AGAP004344"
"ASTE002901";"AGAP004345"
"ASTE002913";"AGAP004363"
"ASTE002908";"AGAP004356"
"ASTE002908";"AGAP004357"
"ASTE002908";"AGAP004355"
"ASTE002908";"AGAP004354"
"ASTE002911";"AGAP004361"
"ASTE002912";"AGAP004362"
"ASTE002915";"AGAP004367"
"ASTE002833";"AGAP004620"
"ASTE002834";"AGAP004619"
"ASTE015884";"AGAP009854"
"ASTE002844";"AGAP004613"
"ASTE002853";"AGAP004607"
"ASTE002848";"AGAP004611"
"ASTE002852";"AGAP004608"
"ASTE002847";"AGAP012643"
"ASTE002847";"AGAP013073"
"ASTE002867";"AGAP003709"
"ASTE002868";"AGAP003710"
"ASTE002872";"AGAP003714"
"ASTE002875";"AGAP003718"
"ASTE002878";"AGAP003723"
"ASTE002881";"AGAP004332"
"ASTE002882";"AGAP004333"
"ASTE002886";"AGAP004335"
"ASTE002819";"AGAP013218"
"ASTE002914";"AGAP004366"
"ASTE002837";"AGAP013140"
"ASTE002917";"AGAP004369"
"ASTE002846";"AGAP013331"
"ASTE002849";"AGAP012643"
"ASTE002849";"AGAP013073"
"ASTE002897";"AGAP004341"
"ASTE003159";"AGAP010027"
"ASTE003162";"AGAP010029"
"ASTE003157";"AGAP010025"
"ASTE003165";"AGAP010033"
"ASTE003167";"AGAP010035"
"ASTE003171";"AGAP010040"
"ASTE003171";"AGAP012657"
"ASTE003172";"AGAP010041"
"ASTE003166";"AGAP010034"
"ASTE003169";"AGAP010039"
"ASTE003174";"AGAP012628"
"ASTE003174";"AGAP010043"
"ASTE003179";"AGAP010048"
"ASTE003181";"AGAP010049"
"ASTE003184";"AGAP010051"
"ASTE003183";"AGAP010050"
"ASTE003156";"AGAP010024"
"ASTE003160";"AGAP028424"
"ASTE003161";"AGAP010026"
"ASTE003173";"AGAP010042"
"ASTE003164";"AGAP010031"
"ASTE003168";"AGAP010036"
"ASTE003163";"AGAP010030"
"ASTE003178";"AGAP010044"
"ASTE003182";"AGAP010049"
"ASTE008185";"AGAP011777"
"ASTE008201";"AGAP011799"
"ASTE008206";"AGAP011805"
"ASTE008203";"AGAP011801"
"ASTE008200";"AGAP011798"
"ASTE008196";"AGAP011795"
"ASTE008202";"AGAP011800"
"ASTE008199";"AGAP011797"
"ASTE008204";"AGAP011804"
"ASTE008191";"AGAP011789"
"ASTE008193";"AGAP011792"
"ASTE008189";"AGAP011782"
"ASTE008194";"AGAP028725"
"ASTE008198";"AGAP011796"
"ASTE008213";"AGAP011811"
"ASTE008210";"AGAP011809"
"ASTE008184";"AGAP011776"
"ASTE008186";"AGAP011778"
"ASTE008208";"AGAP011807"
"ASTE008190";"AGAP011787"
"ASTE008190";"AGAP011788"
"ASTE008190";"AGAP011783"
"ASTE008190";"AGAP011786"
"ASTE008190";"AGAP011785"
"ASTE008195";"AGAP011793"
"ASTE008195";"AGAP011794"
"ASTE008192";"AGAP011790"
"ASTE008214";"AGAP011812"
"ASTE008211";"AGAP011810"
"ASTE008207";"AGAP011806"
"ASTE003004";"AGAP005234"
"ASTE003012";"AGAP005225"
"ASTE002993";"AGAP005244"
"ASTE003000";"AGAP005239"
"ASTE003002";"AGAP005236"
"ASTE003003";"AGAP005235"
"ASTE002998";"AGAP005241"
"ASTE002999";"AGAP005240"
"ASTE003001";"AGAP005237"
"ASTE003010";"AGAP005227"
"ASTE003013";"AGAP005223"
"ASTE003007";"AGAP005230"
"ASTE003008";"AGAP005229"
"ASTE003009";"AGAP005228"
"ASTE003011";"AGAP005226"
"ASTE003015";"AGAP005220"
"ASTE003017";"AGAP005219"
"ASTE003026";"AGAP005210"
"ASTE003021";"AGAP005215"
"ASTE003022";"AGAP005213"
"ASTE003025";"AGAP005211"
"ASTE003027";"AGAP005209"
"ASTE003014";"AGAP005221"
"ASTE002995";"AGAP005243"
"ASTE003005";"AGAP005233"
"ASTE002997";"AGAP005242"
"ASTE003020";"AGAP005216"
"ASTE003024";"AGAP005212"
"ASTE003018";"AGAP005218"
"ASTE003006";"AGAP005231"
"ASTE003019";"AGAP005217"
"ASTE005595";"AGAP028562"
"ASTE005600";"AGAP008953"
"ASTE005602";"AGAP008955"
"ASTE005605";"AGAP028092"
"ASTE005605";"AGAP028134"
"ASTE005599";"AGAP008952"
"ASTE005601";"AGAP008954"
"ASTE005597";"AGAP008950"
"ASTE005598";"AGAP008951"
"ASTE005607";"AGAP028020"
"ASTE005606";"AGAP028165"
"ASTE005604";"AGAP027990"
"ASTE005604";"AGAP028070"
"ASTE005604";"AGAP028181"
"ASTE005604";"AGAP028155"
"ASTE005603";"AGAP028226"
"ASTE005603";"AGAP028082"
"ASTE002127";"AGAP009870"
"ASTE002143";"AGAP009887"
"ASTE002133";"AGAP028422"
"ASTE002117";"AGAP009859"
"ASTE002120";"AGAP009863"
"ASTE002121";"AGAP009862"
"ASTE002130";"AGAP009877"
"ASTE002124";"AGAP009866"
"ASTE002123";"AGAP009865"
"ASTE002129";"AGAP009878"
"ASTE002129";"AGAP012728"
"ASTE002125";"AGAP009867"
"ASTE002126";"AGAP009868"
"ASTE002126";"AGAP009869"
"ASTE002128";"AGAP009871"
"ASTE002122";"AGAP009864"
"ASTE002122";"AGAP012814"
"ASTE002136";"AGAP009880"
"ASTE002137";"AGAP009881"
"ASTE002135";"AGAP009879"
"ASTE002140";"AGAP009884"
"ASTE002134";"AGAP009872"
"ASTE002134";"AGAP009873"
"ASTE002138";"AGAP009882"
"ASTE002119";"AGAP009860"
"ASTE002139";"AGAP009883"
"ASTE002141";"AGAP009886"
"ASTE002020";"AGAP012331"
"ASTE002020";"AGAP012867"
"ASTE002022";"AGAP012333"
"ASTE002023";"AGAP012334"
"ASTE002030";"AGAP012342"
"ASTE002028";"AGAP012340"
"ASTE002029";"AGAP012341"
"ASTE002042";"AGAP028018"
"ASTE002017";"AGAP012330"
"ASTE002025";"AGAP012336"
"ASTE002021";"AGAP012332"
"ASTE002024";"AGAP012335"
"ASTE002026";"AGAP028639"
"ASTE002027";"AGAP012339"
"ASTE002033";"AGAP012345"
"ASTE002041";"AGAP012354"
"ASTE002038";"AGAP028419"
"ASTE002034";"AGAP012346"
"ASTE002035";"AGAP012729"
"ASTE002035";"AGAP028640"
"ASTE002037";"AGAP012353"
"ASTE002031";"AGAP012343"
"ASTE002032";"AGAP012344"
"ASTE002036";"AGAP012350"
"ASTE004075";"AGAP004661"
"ASTE004082";"AGAP004670"
"ASTE004088";"AGAP001058"
"ASTE004079";"AGAP004667"
"ASTE004081";"AGAP004668"
"ASTE004084";"AGAP004665"
"ASTE015949";"AGAP002866"
"ASTE004085";"AGAP012519"
"ASTE004080";"AGAP028490"
"ASTE004086";"AGAP012453"
"ASTE004087";"AGAP012501"
"ASTE005788";"AGAP011516"
"ASTE005793";"AGAP011521"
"ASTE005790";"AGAP011518"
"ASTE005789";"AGAP011517"
"ASTE005795";"AGAP011524"
"ASTE005784";"AGAP011512"
"ASTE005794";"AGAP011523"
"ASTE005797";"AGAP028627"
"ASTE005791";"AGAP012858"
"ASTE005791";"AGAP011519"
"ASTE005783";"AGAP011511"
"ASTE005786";"AGAP011513"
"ASTE005796";"AGAP028627"
"ASTE010987";"AGAP009770"
"ASTE010985";"AGAP009768"
"ASTE010986";"AGAP009769"
"ASTE010988";"AGAP009771"
"ASTE010991";"AGAP009774"
"ASTE010990";"AGAP009773"
"ASTE010989";"AGAP009772"
"ASTE006065";"AGAP000045"
"ASTE006066";"AGAP000045"
"ASTE006074";"AGAP000040"
"ASTE006063";"AGAP000047"
"ASTE006064";"AGAP000046"
"ASTE006069";"AGAP000044"
"ASTE006067";"AGAP000045"
"ASTE006077";"AGAP000037"
"ASTE006073";"AGAP000041"
"ASTE006076";"AGAP000038"
"ASTE006078";"AGAP000035"
"ASTE006070";"AGAP000043"
"ASTE006075";"AGAP000039"
"ASTE006072";"AGAP000042"
"ASTE007342";"AGAP011907"
"ASTE007343";"AGAP011908"
"ASTE007346";"AGAP011911"
"ASTE007406";"AGAP010716"
"ASTE015938";"AGAP004383"
"ASTE007399";"AGAP010972"
"ASTE007416";"AGAP005830"
"ASTE007419";"AGAP005826"
"ASTE007423";"AGAP005822"
"ASTE007349";"AGAP011915"
"ASTE007375";"AGAP011944"
"ASTE007396";"AGAP010978"
"ASTE007412";"AGAP010707"
"ASTE007412";"AGAP010709"
"ASTE007356";"AGAP011921"
"ASTE007364";"AGAP011932"
"ASTE007340";"AGAP011905"
"ASTE007345";"AGAP011910"
"ASTE007339";"AGAP011904"
"ASTE007341";"AGAP011906"
"ASTE007382";"AGAP011954"
"ASTE007376";"AGAP011945"
"ASTE007379";"AGAP011948"
"ASTE007381";"AGAP011951"
"ASTE007385";"AGAP011958"
"ASTE007384";"AGAP011956"
"ASTE007389";"AGAP011961"
"ASTE007393";"AGAP010982"
"ASTE007386";"AGAP011959"
"ASTE007388";"AGAP011960"
"ASTE007397";"AGAP010977"
"ASTE007398";"AGAP010973"
"ASTE007402";"AGAP010720"
"ASTE007400";"AGAP010971"
"ASTE007401";"AGAP010721"
"ASTE007405";"AGAP010717"
"ASTE007413";"AGAP010708"
"ASTE007414";"AGAP010708"
"ASTE007407";"AGAP010715"
"ASTE007417";"AGAP005829"
"ASTE007409";"AGAP010711"
"ASTE015906";"AGAP008209"
"ASTE007410";"AGAP010710"
"ASTE007418";"AGAP005828"
"ASTE007420";"AGAP005825"
"ASTE007422";"AGAP005823"
"ASTE007421";"AGAP005824"
"ASTE007348";"AGAP011913"
"ASTE007348";"AGAP011914"
"ASTE007352";"AGAP011916"
"ASTE007357";"AGAP011922"
"ASTE007358";"AGAP011924"
"ASTE007360";"AGAP011927"
"ASTE007363";"AGAP011931"
"ASTE007362";"AGAP011929"
"ASTE007366";"AGAP011934"
"ASTE007365";"AGAP011933"
"ASTE015929";"AGAP011468"
"ASTE007370";"AGAP011937"
"ASTE007371";"AGAP011938"
"ASTE007372";"AGAP011939"
"ASTE007344";"AGAP011909"
"ASTE007338";"AGAP011902"
"ASTE007377";"AGAP011946"
"ASTE007378";"AGAP011947"
"ASTE007347";"AGAP011912"
"ASTE007390";"AGAP011962"
"ASTE007394";"AGAP010981"
"ASTE007392";"AGAP011963"
"ASTE007403";"AGAP010718"
"ASTE015886";"AGAP011991"
"ASTE007359";"AGAP011926"
"ASTE007361";"AGAP028680"
"ASTE007367";"AGAP011935"
"ASTE015928";"AGAP011470"
"ASTE007374";"AGAP028539"
"ASTE007373";"AGAP028630"
"ASTE014838";"AGAP028505"
"ASTE010883";"AGAP010706"
"ASTE010891";"AGAP010698"
"ASTE010893";"AGAP010696"
"ASTE010886";"AGAP010703"
"ASTE010890";"AGAP010699"
"ASTE010887";"AGAP010702"
"ASTE010889";"AGAP010700"
"ASTE010896";"AGAP028154"
"ASTE010897";"AGAP010691"
"ASTE010898";"AGAP010690"
"ASTE010895";"AGAP010693"
"ASTE010892";"AGAP010697"
"ASTE010884";"AGAP010705"
"ASTE010894";"AGAP010694"
"ASTE010882";"AGAP010707"
"ASTE010882";"AGAP010709"
"ASTE010881";"AGAP010708"
"ASTE006181";"AGAP003962"
"ASTE006182";"AGAP003961"
"ASTE006184";"AGAP003960"
"ASTE006178";"AGAP003965"
"ASTE006180";"AGAP003963"
"ASTE006183";"AGAP013252"
"ASTE011131";"AGAP005300"
"ASTE011135";"AGAP005298"
"ASTE011137";"AGAP005295"
"ASTE011134";"AGAP005299"
"ASTE011139";"AGAP005293"
"ASTE011147";"AGAP005287"
"ASTE011150";"AGAP005283"
"ASTE011143";"AGAP005290"
"ASTE011161";"AGAP005272"
"ASTE011166";"AGAP005267"
"ASTE011152";"AGAP005281"
"ASTE011157";"AGAP005277"
"ASTE011159";"AGAP005274"
"ASTE011163";"AGAP005270"
"ASTE011129";"AGAP005301"
"ASTE011138";"AGAP005294"
"ASTE011140";"AGAP005292"
"ASTE011141";"AGAP005292"
"ASTE011145";"AGAP005288"
"ASTE011146";"AGAP012631"
"ASTE011142";"AGAP005291"
"ASTE011149";"AGAP005285"
"ASTE011158";"AGAP005275"
"ASTE011160";"AGAP005273"
"ASTE011162";"AGAP005271"
"ASTE011165";"AGAP005268"
"ASTE011164";"AGAP005269"
"ASTE011136";"AGAP005297"
"ASTE011144";"AGAP005289"
"ASTE011151";"AGAP005282"
"ASTE011153";"AGAP005279"
"ASTE011154";"AGAP005280"
"ASTE005608";"AGAP011599"
"ASTE005608";"AGAP011592"
"ASTE005609";"AGAP011600"
"ASTE000456";"AGAP013330"
"ASTE000458";"AGAP001408"
"ASTE000463";"AGAP001403"
"ASTE000455";"AGAP001410"
"ASTE000465";"AGAP001401"
"ASTE000457";"AGAP001409"
"ASTE000459";"AGAP001407"
"ASTE000461";"AGAP001405"
"ASTE000460";"AGAP001406"
"ASTE000464";"AGAP001402"
"ASTE000466";"AGAP001400"
"ASTE000462";"AGAP001404"
"ASTE005362";"AGAP010687"
"ASTE005367";"AGAP010681"
"ASTE005364";"AGAP010685"
"ASTE005370";"AGAP010678"
"ASTE005369";"AGAP010679"
"ASTE005372";"AGAP010677"
"ASTE005363";"AGAP010686"
"ASTE005375";"AGAP010675"
"ASTE005374";"AGAP010676"
"ASTE005368";"AGAP010680"
"ASTE011054";"AGAP011254"
"ASTE011063";"AGAP011246"
"ASTE011064";"AGAP011245"
"ASTE011066";"AGAP011243"
"ASTE011058";"AGAP011250"
"ASTE011062";"AGAP011247"
"ASTE011065";"AGAP011244"
"ASTE011061";"AGAP028517"
"ASTE011067";"AGAP011242"
"ASTE011055";"AGAP011252"
"ASTE011059";"AGAP011249"
"ASTE011060";"AGAP011248"
"ASTE011072";"AGAP011229"
"ASTE011068";"AGAP028623"
"ASTE011070";"AGAP012638"
"ASTE011070";"AGAP000216"
"ASTE011070";"AGAP009448"
"ASTE011070";"AGAP011270"
"ASTE011070";"AGAP011267"
"ASTE011070";"AGAP010931"
"ASTE011070";"AGAP011257"
"ASTE011070";"AGAP009449"
"ASTE011056";"AGAP011251"
"ASTE011069";"AGAP005253"
"ASTE011069";"AGAP011237"
"ASTE011069";"AGAP028622"
"ASTE011069";"AGAP011238"
"ASTE011069";"AGAP011234"
"ASTE011071";"AGAP011233"
"ASTE005397";"AGAP011064"
"ASTE005398";"AGAP011063"
"ASTE005407";"AGAP011054"
"ASTE005411";"AGAP011049"
"ASTE005409";"AGAP011052"
"ASTE005403";"AGAP011059"
"ASTE005402";"AGAP011061"
"ASTE005405";"AGAP011056"
"ASTE005405";"AGAP011057"
"ASTE005404";"AGAP011058"
"ASTE005412";"AGAP011046"
"ASTE005406";"AGAP011055"
"ASTE005415";"AGAP011044"
"ASTE005408";"AGAP011053"
"ASTE005410";"AGAP011050"
"ASTE005413";"AGAP011047"
"ASTE005414";"AGAP012910"
"ASTE005414";"AGAP011045"
"ASTE005401";"AGAP011062"
"ASTE015880";"AGAP001171"
"ASTE010994";"AGAP003513"
"ASTE011001";"AGAP003521"
"ASTE011004";"AGAP003524"
"ASTE010995";"AGAP003514"
"ASTE010995";"AGAP012746"
"ASTE010997";"AGAP013231"
"ASTE010997";"AGAP012662"
"ASTE010999";"AGAP003519"
"ASTE011012";"AGAP003532"
"ASTE015937";"AGAP012838"
"ASTE015937";"AGAP004380"
"ASTE011014";"AGAP003536"
"ASTE011015";"AGAP003537"
"ASTE011013";"AGAP003535"
"ASTE011007";"AGAP003526"
"ASTE011010";"AGAP003530"
"ASTE010998";"AGAP003517"
"ASTE011000";"AGAP003519"
"ASTE011011";"AGAP012951"
"ASTE010992";"AGAP003510"
"ASTE010993";"AGAP003512"
"ASTE010996";"AGAP003515"
"ASTE011006";"AGAP003525"
"ASTE011008";"AGAP012869"
"ASTE011008";"AGAP003527"
"ASTE011009";"AGAP013352"
"ASTE001521";"AGAP012954"
"ASTE001497";"AGAP007278"
"ASTE001505";"AGAP013381"
"ASTE001502";"AGAP000067"
"ASTE001504";"AGAP000065"
"ASTE001501";"AGAP000067"
"ASTE001503";"AGAP000066"
"ASTE001508";"AGAP000062"
"ASTE001510";"AGAP000058"
"ASTE001511";"AGAP000057"
"ASTE001514";"AGAP000056"
"ASTE001512";"AGAP013380"
"ASTE001520";"AGAP000049"
"ASTE001518";"AGAP000051"
"ASTE001517";"AGAP000053"
"ASTE001522";"AGAP000048"
"ASTE001516";"AGAP000054"
"ASTE001496";"AGAP000070"
"ASTE001498";"AGAP000069"
"ASTE001506";"AGAP000064"
"ASTE001500";"AGAP000068"
"ASTE001509";"AGAP000061"
"ASTE001515";"AGAP000055"
"ASTE001507";"AGAP000063"
"ASTE000528";"AGAP005361"
"ASTE000534";"AGAP005368"
"ASTE000609";"AGAP004901"
"ASTE000628";"AGAP006327"
"ASTE000637";"AGAP002082"
"ASTE000648";"AGAP003193"
"ASTE000657";"AGAP002480"
"ASTE000553";"AGAP005391"
"ASTE000663";"AGAP013486"
"ASTE000688";"AGAP002516"
"ASTE000691";"AGAP002519"
"ASTE000701";"AGAP002530"
"ASTE000696";"AGAP002524"
"ASTE000692";"AGAP002520"
"ASTE000550";"AGAP005386"
"ASTE000706";"AGAP002535"
"ASTE000707";"AGAP002536"
"ASTE000708";"AGAP002537"
"ASTE000710";"AGAP002539"
"ASTE000724";"AGAP002551"
"ASTE000716";"AGAP002544"
"ASTE000563";"AGAP005400"
"ASTE000577";"AGAP006250"
"ASTE000575";"AGAP006248"
"ASTE000588";"AGAP006259"
"ASTE000598";"AGAP006266"
"ASTE000600";"AGAP006268"
"ASTE000615";"AGAP006277"
"ASTE000612";"AGAP006274"
"ASTE000626";"AGAP006324"
"ASTE000660";"AGAP002483"
"ASTE000661";"AGAP002484"
"ASTE000670";"AGAP028609"
"ASTE000667";"AGAP002487"
"ASTE000697";"AGAP002525"
"ASTE000559";"AGAP005397"
"ASTE000582";"AGAP006255"
"ASTE000580";"AGAP006254"
"ASTE000586";"AGAP006257"
"ASTE000602";"AGAP001028"
"ASTE000605";"AGAP006271"
"ASTE000603";"AGAP006269"
"ASTE000529";"AGAP005362"
"ASTE000527";"AGAP005360"
"ASTE000530";"AGAP005364"
"ASTE000531";"AGAP005365"
"ASTE000533";"AGAP005368"
"ASTE000607";"AGAP006272"
"ASTE000611";"AGAP006275"
"ASTE000540";"AGAP005376"
"ASTE000541";"AGAP005377"
"ASTE000616";"AGAP006278"
"ASTE000539";"AGAP005375"
"ASTE000618";"AGAP006280"
"ASTE000619";"AGAP006281"
"ASTE000622";"AGAP013248"
"ASTE000627";"AGAP006325"
"ASTE000625";"AGAP006323"
"ASTE000632";"AGAP002078"
"ASTE000630";"AGAP006328"
"ASTE000633";"AGAP002077"
"ASTE000636";"AGAP002081"
"ASTE000634";"AGAP002079"
"ASTE000647";"AGAP003194"
"ASTE000644";"AGAP012981"
"ASTE000644";"AGAP003200"
"ASTE000642";"AGAP003203"
"ASTE000645";"AGAP013035"
"ASTE000645";"AGAP012856"
"ASTE000650";"AGAP003191"
"ASTE000649";"AGAP003192"
"ASTE000651";"AGAP003190"
"ASTE000654";"AGAP012901"
"ASTE000654";"AGAP003187"
"ASTE000658";"AGAP002481"
"ASTE000655";"AGAP003186"
"ASTE000546";"AGAP005380"
"ASTE000548";"AGAP005382"
"ASTE000547";"AGAP005381"
"ASTE000551";"AGAP005387"
"ASTE000671";"AGAP002491"
"ASTE000662";"AGAP013525"
"ASTE000552";"AGAP005390"
"ASTE000665";"AGAP013007"
"ASTE000666";"AGAP002486"
"ASTE000674";"AGAP002494"
"ASTE000677";"AGAP002498"
"ASTE000678";"AGAP002499"
"ASTE000680";"AGAP002502"
"ASTE000682";"AGAP002504"
"ASTE000690";"AGAP002518"
"ASTE000684";"AGAP002511"
"ASTE000686";"AGAP002513"
"ASTE000685";"AGAP002512"
"ASTE000687";"AGAP002515"
"ASTE000689";"AGAP002517"
"ASTE000694";"AGAP002522"
"ASTE000699";"AGAP002527"
"ASTE000700";"AGAP002529"
"ASTE000693";"AGAP002521"
"ASTE000695";"AGAP002523"
"ASTE000709";"AGAP002538"
"ASTE000703";"AGAP002532"
"ASTE000705";"AGAP002534"
"ASTE000702";"AGAP002531"
"ASTE000712";"AGAP002540"
"ASTE000704";"AGAP002533"
"ASTE000711";"AGAP002541"
"ASTE000713";"AGAP002542"
"ASTE000723";"AGAP002550"
"ASTE000720";"AGAP002548"
"ASTE000714";"AGAP002543"
"ASTE000721";"AGAP002549"
"ASTE000722";"AGAP028477"
"ASTE000557";"AGAP005396"
"ASTE000555";"AGAP005393"
"ASTE000554";"AGAP005392"
"ASTE000556";"AGAP005394"
"ASTE000564";"AGAP005401"
"ASTE000560";"AGAP005398"
"ASTE000561";"AGAP005399"
"ASTE000565";"AGAP005402"
"ASTE000572";"AGAP006245"
"ASTE000573";"AGAP006246"
"ASTE000576";"AGAP006249"
"ASTE000569";"AGAP006242"
"ASTE000578";"AGAP006251"
"ASTE000571";"AGAP006244"
"ASTE000574";"AGAP006247"
"ASTE000579";"AGAP006253"
"ASTE000566";"AGAP005404"
"ASTE000584";"AGAP028399"
"ASTE000587";"AGAP006258"
"ASTE000585";"AGAP028454"
"ASTE000583";"AGAP006256"
"ASTE000591";"AGAP006261"
"ASTE000596";"AGAP006264"
"ASTE000592";"AGAP006262"
"ASTE000595";"AGAP006263"
"ASTE000597";"AGAP006265"
"ASTE000532";"AGAP005366"
"ASTE000526";"AGAP005359"
"ASTE000608";"AGAP006273"
"ASTE000537";"AGAP005371"
"ASTE000535";"AGAP005369"
"ASTE000542";"AGAP005378"
"ASTE000538";"AGAP005374"
"ASTE000617";"AGAP006279"
"ASTE000620";"AGAP006282"
"ASTE000635";"AGAP002080"
"ASTE000646";"AGAP003197"
"ASTE000646";"AGAP003195"
"ASTE000641";"AGAP002083"
"ASTE000643";"AGAP003202"
"ASTE000659";"AGAP002482"
"ASTE000652";"AGAP003189"
"ASTE000656";"AGAP003185"
"ASTE000669";"AGAP002488"
"ASTE000669";"AGAP000071"
"ASTE000672";"AGAP002492"
"ASTE000545";"AGAP005379"
"ASTE000679";"AGAP002501"
"ASTE000673";"AGAP002493"
"ASTE000675";"AGAP002495"
"ASTE000676";"AGAP002497"
"ASTE000683";"AGAP002506"
"ASTE000698";"AGAP002526"
"ASTE000717";"AGAP012921"
"ASTE000719";"AGAP002546"
"ASTE000568";"AGAP005405"
"ASTE000570";"AGAP006243"
"ASTE000589";"AGAP006260"
"ASTE000599";"AGAP006267"
"ASTE002445";"AGAP010872"
"ASTE002517";"AGAP012138"
"ASTE002518";"AGAP012853"
"ASTE002518";"AGAP012137"
"ASTE002528";"AGAP012129"
"ASTE002532";"AGAP012125"
"ASTE002537";"AGAP012121"
"ASTE002540";"AGAP012118"
"ASTE002449";"AGAP010870"
"ASTE002463";"AGAP010847"
"ASTE002466";"AGAP010844"
"ASTE002493";"AGAP012167"
"ASTE002485";"AGAP012174"
"ASTE002504";"AGAP012154"
"ASTE002535";"AGAP012123"
"ASTE002538";"AGAP012120"
"ASTE002452";"AGAP010865"
"ASTE002465";"AGAP010845"
"ASTE002473";"AGAP012186"
"ASTE002505";"AGAP012152"
"ASTE002500";"AGAP012160"
"ASTE002501";"AGAP012159"
"ASTE002509";"AGAP012144"
"ASTE002512";"AGAP012142"
"ASTE002515";"AGAP012140"
"ASTE002516";"AGAP012139"
"ASTE002520";"AGAP012135"
"ASTE002521";"AGAP012134"
"ASTE002510";"AGAP012145"
"ASTE002511";"AGAP012143"
"ASTE002527";"AGAP012130"
"ASTE002442";"AGAP011386"
"ASTE002444";"AGAP011388"
"ASTE002444";"AGAP012772"
"ASTE002441";"AGAP011387"
"ASTE002539";"AGAP012119"
"ASTE002536";"AGAP012122"
"ASTE002451";"AGAP010866"
"ASTE002455";"AGAP028615"
"ASTE002458";"AGAP010851"
"ASTE002456";"AGAP010854"
"ASTE002457";"AGAP010852"
"ASTE002459";"AGAP010850"
"ASTE002462";"AGAP010848"
"ASTE002469";"AGAP012191"
"ASTE002471";"AGAP012190"
"ASTE002467";"AGAP010843"
"ASTE002468";"AGAP010842"
"ASTE002470";"AGAP012192"
"ASTE002472";"AGAP012189"
"ASTE002475";"AGAP012184"
"ASTE002478";"AGAP012180"
"ASTE002481";"AGAP012176"
"ASTE002482";"AGAP012177"
"ASTE002494";"AGAP012166"
"ASTE002492";"AGAP012168"
"ASTE002496";"AGAP012164"
"ASTE002497";"AGAP012163"
"ASTE002503";"AGAP012156"
"ASTE002502";"AGAP028631"
"ASTE002506";"AGAP012148"
"ASTE002519";"AGAP012136"
"ASTE002508";"AGAP012146"
"ASTE002514";"AGAP012141"
"ASTE002531";"AGAP012127"
"ASTE002526";"AGAP028721"
"ASTE002524";"AGAP012806"
"ASTE002525";"AGAP012131"
"ASTE002541";"AGAP012116"
"ASTE002543";"AGAP012115"
"ASTE002448";"AGAP010871"
"ASTE002450";"AGAP010867"
"ASTE002460";"AGAP010849"
"ASTE002464";"AGAP010846"
"ASTE002474";"AGAP012185"
"ASTE002476";"AGAP012183"
"ASTE002477";"AGAP012181"
"ASTE002479";"AGAP012179"
"ASTE002491";"AGAP028632"
"ASTE002484";"AGAP012175"
"ASTE002488";"AGAP012171"
"ASTE002499";"AGAP012161"
"ASTE010900";"AGAP004125"
"ASTE010901";"AGAP004126"
"ASTE010904";"AGAP004129"
"ASTE010902";"AGAP004127"
"ASTE010907";"AGAP004131"
"ASTE010906";"AGAP004128"
"ASTE010911";"AGAP013195"
"ASTE010912";"AGAP004135"
"ASTE015882";"AGAP004172"
"ASTE010921";"AGAP004141"
"ASTE010917";"AGAP012972"
